elapsed_time,ax,ay,az,vibration
00:00:09.597,236.0,-956.0,14896.0,1455.49
00:00:09.629,164.0,-1028.0,14964.0,1383.83
00:00:09.658,200.0,-876.0,15072.0,1285.24
00:00:09.688,452.0,-692.0,14996.0,1365.24
00:00:09.720,132.0,-1216.0,15012.0,1322.25
00:00:09.751,-16.0,-1064.0,14992.0,1354.28
00:00:09.782,220.0,-1012.0,14800.0,1547.81
00:00:09.812,236.0,-768.0,14952.0,1410.43
00:00:09.842,92.0,-1056.0,15048.0,1298.71
00:00:09.872,240.0,-940.0,15116.0,1236.90
00:00:09.903,204.0,-912.0,15076.0,1279.06
00:00:09.935,180.0,-1020.0,14940.0,1408.14
00:00:09.965,88.0,-1024.0,14948.0,1400.71
00:00:09.996,188.0,-1036.0,15016.0,1331.13
00:00:10.027,308.0,-808.0,15016.0,1343.12
00:00:10.056,184.0,-920.0,15004.0,1350.69
00:00:10.087,236.0,-984.0,14992.0,1357.89
00:00:10.117,156.0,-992.0,15020.0,1330.47
00:00:10.146,184.0,-940.0,14976.0,1377.40
00:00:10.178,144.0,-1020.0,15004.0,1344.68
00:00:10.208,180.0,-948.0,14980.0,1372.95
00:00:10.238,260.0,-892.0,14972.0,1383.20
00:00:10.268,116.0,-908.0,14956.0,1400.01
00:00:10.298,128.0,-892.0,15056.0,1301.06
00:00:10.329,164.0,-944.0,15080.0,1273.59
00:00:10.359,176.0,-924.0,15008.0,1346.55
00:00:10.389,268.0,-964.0,15072.0,1278.83
00:00:10.419,192.0,-924.0,14868.0,1486.08
00:00:10.449,228.0,-944.0,15012.0,1340.62
00:00:10.480,184.0,-944.0,14884.0,1468.96
00:00:10.511,124.0,-1008.0,14928.0,1421.49
00:00:10.542,208.0,-1012.0,15068.0,1280.62
00:00:10.572,176.0,-900.0,15040.0,1316.07
00:00:10.601,196.0,-900.0,15080.0,1275.90
00:00:10.631,80.0,-932.0,15104.0,1251.06
00:00:10.661,208.0,-912.0,14872.0,1482.61
00:00:10.691,220.0,-880.0,15208.0,1148.97
00:00:10.721,204.0,-932.0,15080.0,1273.85
00:00:10.752,96.0,-1012.0,14976.0,1373.54
00:00:10.782,256.0,-988.0,15056.0,1293.45
00:00:10.812,208.0,-1020.0,15032.0,1316.00
00:00:10.842,120.0,-992.0,15072.0,1278.91
00:00:10.872,112.0,-884.0,15036.0,1321.62
00:00:10.902,204.0,-928.0,14972.0,1381.88
00:00:10.932,164.0,-928.0,15060.0,1294.54
00:00:10.961,232.0,-868.0,14996.0,1361.11
00:00:10.991,180.0,-980.0,14924.0,1426.78
00:00:11.020,180.0,-908.0,14928.0,1427.33
00:00:11.049,232.0,-896.0,15004.0,1351.48
00:00:11.080,216.0,-972.0,14836.0,1514.62
00:00:11.109,324.0,-904.0,14944.0,1409.18
00:00:11.139,236.0,-764.0,15044.0,1318.76
00:00:11.169,228.0,-936.0,14928.0,1424.95
00:00:11.200,156.0,-1004.0,14876.0,1473.34
00:00:11.231,300.0,-964.0,14916.0,1433.87
00:00:11.261,256.0,-920.0,14960.0,1393.55
00:00:11.290,164.0,-968.0,15124.0,1228.17
00:00:11.320,172.0,-892.0,15008.0,1348.53
00:00:11.350,168.0,-860.0,14960.0,1398.36
00:00:11.381,288.0,-860.0,15176.0,1180.92
00:00:11.411,148.0,-996.0,15036.0,1314.32
00:00:11.440,184.0,-932.0,15116.0,1238.18
00:00:11.470,228.0,-932.0,15008.0,1345.36
00:00:11.500,248.0,-912.0,15044.0,1310.34
00:00:11.531,268.0,-848.0,14940.0,1417.55
00:00:11.560,276.0,-856.0,15012.0,1345.08
00:00:11.590,292.0,-940.0,15000.0,1351.74
00:00:11.620,256.0,-848.0,15060.0,1297.97
00:00:11.650,280.0,-880.0,15164.0,1191.91
00:00:11.682,208.0,-916.0,15148.0,1206.90
00:00:11.713,208.0,-956.0,15076.0,1276.29
00:00:11.744,144.0,-944.0,14832.0,1521.29
00:00:11.776,-12.0,-1116.0,15012.0,1330.57
00:00:11.808,-12.0,-1244.0,14968.0,1364.39
00:00:11.837,208.0,-872.0,14928.0,1429.11
00:00:11.865,252.0,-992.0,15036.0,1313.20
00:00:11.895,380.0,-880.0,15056.0,1297.52
00:00:11.925,236.0,-800.0,15092.0,1268.97
00:00:11.958,360.0,-1072.0,15040.0,1301.55
00:00:11.987,156.0,-812.0,14944.0,1417.14
00:00:12.017,112.0,-936.0,15132.0,1222.67
00:00:12.049,220.0,-1008.0,15072.0,1276.73
00:00:12.081,148.0,-896.0,15040.0,1316.61
00:00:12.111,68.0,-956.0,14964.0,1389.34
00:00:12.143,112.0,-1108.0,14868.0,1474.35
00:00:12.174,144.0,-1164.0,15080.0,1258.46
00:00:12.204,184.0,-884.0,15020.0,1336.88
00:00:12.236,208.0,-804.0,14924.0,1436.91
00:00:12.268,216.0,-1092.0,14840.0,1502.31
00:00:12.300,176.0,-1064.0,14984.0,1361.24
00:00:12.332,256.0,-808.0,14972.0,1388.03
00:00:12.364,132.0,-1140.0,14948.0,1392.01
00:00:12.395,132.0,-1036.0,14916.0,1431.48
00:00:12.425,108.0,-940.0,15132.0,1222.45
00:00:12.457,192.0,-984.0,14940.0,1410.40
00:00:12.488,212.0,-1120.0,14932.0,1408.55
00:00:12.520,208.0,-1004.0,15072.0,1277.16
00:00:12.550,188.0,-1084.0,15048.0,1295.84
00:00:12.583,220.0,-1012.0,15128.0,1220.59
00:00:12.614,160.0,-1168.0,14956.0,1381.61
00:00:12.645,176.0,-1000.0,15068.0,1281.83
