elapsed_time,ax,ay,az,vibration
00:01:01.540,2196.0,-276.0,-18300.0,2049.36
00:01:01.572,2272.0,-312.0,-18412.0,2170.27
00:01:01.603,2228.0,-416.0,-18376.0,2131.25
00:01:01.635,2204.0,-412.0,-18292.0,2044.91
00:01:01.668,2340.0,-432.0,-18328.0,2097.82
00:01:01.700,2248.0,-428.0,-18316.0,2074.40
00:01:01.732,2312.0,-400.0,-18292.0,2057.87
00:01:01.764,2272.0,-372.0,-18272.0,2032.47
00:01:01.796,2212.0,-368.0,-18312.0,2064.79
00:01:01.828,2256.0,-436.0,-18368.0,2127.16
00:01:01.859,2300.0,-432.0,-18476.0,2239.62
00:01:01.892,2224.0,-404.0,-18316.0,2070.95
00:01:01.924,2260.0,-412.0,-18392.0,2150.91
00:01:01.956,2296.0,-388.0,-18428.0,2190.53
00:01:01.989,2368.0,-336.0,-18344.0,2115.26
00:01:02.021,2276.0,-388.0,-18244.0,2005.51
00:01:02.053,2228.0,-480.0,-18372.0,2128.83
00:01:02.084,2308.0,-408.0,-18276.0,2041.68
00:01:02.117,2292.0,-360.0,-18484.0,2245.04
00:01:02.149,2308.0,-388.0,-18304.0,2069.02
00:01:02.180,2204.0,-380.0,-18168.0,1921.14
00:01:02.213,2244.0,-336.0,-18396.0,2151.41
00:01:02.245,2244.0,-244.0,-18304.0,2058.65
00:01:02.277,2296.0,-376.0,-18356.0,2118.86
00:01:02.308,2236.0,-368.0,-18180.0,1936.69
00:01:02.341,2304.0,-440.0,-18360.0,2125.23
00:01:02.373,2256.0,-432.0,-18404.0,2162.79
00:01:02.405,2212.0,-368.0,-18132.0,1886.13
00:01:02.437,2296.0,-368.0,-18288.0,2051.24
00:01:02.470,2272.0,-352.0,-18260.0,2020.17
00:01:02.502,2340.0,-396.0,-18208.0,1978.02
00:01:02.534,2276.0,-340.0,-18296.0,2056.16
00:01:02.567,2248.0,-392.0,-18260.0,2018.03
00:01:02.599,2284.0,-472.0,-18372.0,2135.44
00:01:02.631,2208.0,-404.0,-18324.0,2076.97
00:01:02.664,2224.0,-396.0,-18340.0,2094.60
00:01:02.696,2308.0,-428.0,-18224.0,1990.55
00:01:02.728,2200.0,-396.0,-18404.0,2155.26
00:01:02.760,2120.0,-468.0,-18444.0,2187.34
00:01:02.793,2344.0,-304.0,-18240.0,2008.51
00:01:02.824,2368.0,-392.0,-18248.0,2021.18
00:01:02.855,2144.0,-420.0,-18368.0,2113.47
00:01:02.887,2260.0,-340.0,-18388.0,2145.48
00:01:02.919,2400.0,-272.0,-18320.0,2094.54
00:01:02.951,2296.0,-368.0,-18276.0,2039.33
00:01:02.983,2284.0,-404.0,-18200.0,1963.20
00:01:03.016,2312.0,-380.0,-18392.0,2156.64
00:01:03.048,2200.0,-244.0,-18336.0,2085.12
00:01:03.080,2356.0,-380.0,-18452.0,2221.68
00:01:03.112,2348.0,-372.0,-18340.0,2109.43
00:01:03.146,2296.0,-396.0,-18108.0,1873.28
00:01:03.178,2236.0,-432.0,-18396.0,2152.43
00:01:03.210,2264.0,-436.0,-18388.0,2147.98
00:01:03.243,2280.0,-364.0,-18420.0,2180.14
00:01:03.275,2300.0,-444.0,-18396.0,2160.54
00:01:03.307,2288.0,-424.0,-18364.0,2126.84
00:01:03.340,2264.0,-368.0,-18308.0,2067.12
00:01:03.372,2228.0,-320.0,-18356.0,2109.49
00:01:03.404,2280.0,-360.0,-18368.0,2128.47
00:01:03.436,2240.0,-380.0,-18416.0,2171.62
00:01:03.469,2324.0,-376.0,-18348.0,2114.42
00:01:03.501,2248.0,-360.0,-18288.0,2045.16
00:01:03.533,2236.0,-356.0,-18176.0,1932.48
00:01:03.565,2348.0,-404.0,-18272.0,2042.67
00:01:03.597,2228.0,-344.0,-18316.0,2070.22
00:01:03.629,2212.0,-336.0,-18384.0,2135.65
00:01:03.661,2244.0,-440.0,-18340.0,2098.01
00:01:03.694,2268.0,-356.0,-18244.0,2003.88
00:01:03.725,2232.0,-328.0,-18280.0,2034.68
00:01:03.757,2236.0,-340.0,-18236.0,1991.72
00:01:03.789,2272.0,-416.0,-18208.0,1969.92
00:01:03.822,2268.0,-440.0,-18304.0,2065.22
00:01:03.860,2328.0,-392.0,-18276.0,2043.84
00:01:03.885,2248.0,-504.0,-18396.0,2155.70
00:01:03.918,2268.0,-452.0,-18312.0,2073.45
00:01:03.950,2220.0,-328.0,-18364.0,2116.61
00:01:03.982,2300.0,-332.0,-18284.0,2047.08
00:01:04.015,2248.0,-400.0,-18352.0,2109.50
00:01:04.047,2264.0,-404.0,-18320.0,2079.78
00:01:04.079,2308.0,-252.0,-18192.0,1955.55
00:01:04.111,2272.0,-444.0,-18176.0,1938.83
00:01:04.144,2284.0,-376.0,-18496.0,2256.28
00:01:04.176,2288.0,-384.0,-18316.0,2078.35
00:01:04.208,2224.0,-436.0,-18256.0,2012.14
00:01:04.241,2280.0,-444.0,-18460.0,2221.57
00:01:04.273,2296.0,-432.0,-18440.0,2203.41
00:01:04.305,2252.0,-364.0,-18332.0,2089.39
00:01:04.337,2312.0,-408.0,-18252.0,2018.37
00:01:04.370,2292.0,-364.0,-18356.0,2118.12
00:01:04.402,2252.0,-348.0,-18200.0,1958.10
00:01:04.435,2332.0,-284.0,-18396.0,2161.40
00:01:04.467,2268.0,-424.0,-18184.0,1945.80
00:01:04.499,2324.0,-424.0,-18384.0,2151.16
00:01:04.531,2264.0,-388.0,-18412.0,2170.73
00:01:04.563,2356.0,-384.0,-18328.0,2098.80
00:01:04.596,2328.0,-352.0,-18252.0,2019.23
00:01:04.628,2324.0,-344.0,-18416.0,2181.25
00:01:04.659,2240.0,-328.0,-18436.0,2190.48
00:01:04.692,2332.0,-400.0,-18328.0,2096.09
00:01:04.724,2224.0,-380.0,-18292.0,2046.62
00:01:04.756,2268.0,-408.0,-18384.0,2143.86
00:01:04.788,2144.0,-376.0,-18512.0,2255.53
00:01:04.821,2224.0,-416.0,-18368.0,2122.83
00:01:04.853,2204.0,-396.0,-18184.0,1937.36
00:01:04.885,2268.0,-376.0,-18220.0,1980.47
00:01:04.918,2272.0,-340.0,-18428.0,2186.64
00:01:04.950,2244.0,-416.0,-18356.0,2113.33
00:01:04.982,2260.0,-360.0,-18328.0,2086.32
00:01:05.014,2236.0,-480.0,-18428.0,2185.36
00:01:05.047,2288.0,-288.0,-18296.0,2056.76
00:01:05.079,2312.0,-420.0,-18432.0,2197.18
00:01:05.111,2312.0,-412.0,-18296.0,2062.10
00:01:05.144,2252.0,-356.0,-18356.0,2113.05
00:01:05.176,2340.0,-412.0,-18372.0,2141.00
00:01:05.208,2296.0,-360.0,-18328.0,2090.76
00:01:05.239,2284.0,-376.0,-18364.0,2125.31
00:01:05.272,2304.0,-344.0,-18328.0,2091.45
00:01:05.304,2176.0,-444.0,-18276.0,2026.44
00:01:05.337,2212.0,-436.0,-18348.0,2102.00
00:01:05.370,2312.0,-440.0,-18152.0,1919.94
00:01:05.402,2356.0,-380.0,-18308.0,2078.88
00:01:05.434,2164.0,-464.0,-18388.0,2136.71
00:01:05.466,2232.0,-444.0,-18224.0,1981.54
00:01:05.498,2260.0,-400.0,-18460.0,2218.13
00:01:05.530,2340.0,-380.0,-18456.0,2223.63
00:01:05.562,2340.0,-344.0,-18232.0,2000.77
00:01:05.595,2348.0,-444.0,-18200.0,1972.20
00:01:05.627,2304.0,-360.0,-18340.0,2103.66
00:01:05.659,2300.0,-412.0,-18368.0,2132.02
00:01:05.691,2256.0,-376.0,-18320.0,2078.21
00:01:05.723,2332.0,-440.0,-18392.0,2160.47
00:01:05.755,2248.0,-376.0,-18364.0,2120.90
00:01:05.787,2260.0,-364.0,-18212.0,1971.30
00:01:05.819,2332.0,-464.0,-18248.0,2018.26
00:01:05.851,2208.0,-420.0,-18356.0,2109.09
00:01:05.883,2220.0,-340.0,-18308.0,2061.24
00:01:05.915,2232.0,-368.0,-18424.0,2178.36
00:01:05.948,2188.0,-388.0,-18296.0,2046.45
00:01:05.980,2276.0,-328.0,-18480.0,2238.52
00:01:06.012,2272.0,-460.0,-18344.0,2105.89
00:01:06.045,2316.0,-400.0,-18396.0,2161.53
00:01:06.077,2224.0,-404.0,-18436.0,2190.05
00:01:06.109,2200.0,-348.0,-18464.0,2213.86
00:01:06.140,2312.0,-488.0,-18296.0,2063.96
00:01:06.173,2304.0,-440.0,-18388.0,2153.01
00:01:06.205,2324.0,-368.0,-18380.0,2146.00
00:01:06.237,2256.0,-460.0,-18412.0,2171.40
00:01:06.270,2196.0,-316.0,-18308.0,2057.94
00:01:06.302,2332.0,-348.0,-18456.0,2222.00
00:01:06.334,2344.0,-332.0,-18464.0,2231.15
00:01:06.366,2156.0,-388.0,-18232.0,1979.13
00:01:06.398,2280.0,-456.0,-18460.0,2221.86
00:01:06.429,2184.0,-428.0,-18292.0,2042.89
00:01:06.461,2208.0,-444.0,-18352.0,2105.68
00:01:06.493,2312.0,-376.0,-18312.0,2077.20
00:01:06.526,2212.0,-336.0,-18392.0,2143.59
00:01:06.558,2276.0,-472.0,-18324.0,2086.84
00:01:06.590,2292.0,-392.0,-18236.0,1999.65
00:01:06.622,2260.0,-392.0,-18296.0,2055.22
00:01:06.654,2400.0,-368.0,-18268.0,2044.65
00:01:06.686,2280.0,-444.0,-18216.0,1979.50
00:01:06.718,2224.0,-348.0,-18264.0,2018.20
00:01:06.751,2304.0,-372.0,-18376.0,2139.61
00:01:06.783,2284.0,-420.0,-18340.0,2102.45
00:01:06.815,2316.0,-364.0,-18236.0,2002.08
00:01:06.848,2260.0,-380.0,-18380.0,2138.32
00:01:06.880,2188.0,-380.0,-18420.0,2169.39
00:01:06.912,2296.0,-432.0,-18428.0,2191.51
00:01:06.944,2232.0,-392.0,-18336.0,2091.51
00:01:06.976,2280.0,-344.0,-18280.0,2040.85
00:01:07.008,2260.0,-412.0,-18348.0,2107.25
00:01:07.040,2144.0,-372.0,-18260.0,2005.20
00:01:07.073,2264.0,-384.0,-18392.0,2150.80
00:01:07.105,2192.0,-344.0,-18312.0,2061.94
00:01:07.137,2280.0,-336.0,-18476.0,2235.18
00:01:07.169,2132.0,-368.0,-18320.0,2063.31
00:01:07.202,2336.0,-436.0,-18212.0,1982.38
00:01:07.234,2132.0,-400.0,-18292.0,2036.17
00:01:07.266,2272.0,-388.0,-18380.0,2139.96
00:01:07.299,2248.0,-396.0,-18420.0,2176.89
00:01:07.331,2260.0,-360.0,-18412.0,2169.68
00:01:07.363,2208.0,-496.0,-18368.0,2122.88
00:01:07.395,2236.0,-404.0,-18324.0,2080.34
00:01:07.428,2208.0,-344.0,-18056.0,1809.76
00:01:07.460,2292.0,-360.0,-18320.0,2082.33
00:01:07.492,2200.0,-376.0,-18256.0,2007.93
00:01:07.525,2220.0,-384.0,-18292.0,2046.22
00:01:07.557,2328.0,-376.0,-18200.0,1968.14
00:01:07.589,2300.0,-440.0,-18272.0,2037.44
00:01:07.622,2340.0,-340.0,-18324.0,2091.94
00:01:07.654,2308.0,-384.0,-18300.0,2064.97
00:01:07.686,2244.0,-472.0,-18312.0,2071.02
00:01:07.718,2252.0,-336.0,-18428.0,2184.13
00:01:07.751,2260.0,-352.0,-18412.0,2169.52
00:01:07.783,2348.0,-380.0,-18312.0,2081.83
00:01:07.815,2260.0,-316.0,-18252.0,2010.10
00:01:07.848,2284.0,-404.0,-18396.0,2157.65
00:01:07.880,2216.0,-352.0,-18228.0,1981.58
00:01:07.911,2196.0,-452.0,-18268.0,2021.07
00:01:07.943,2212.0,-440.0,-18308.0,2062.39
00:01:07.976,2276.0,-424.0,-18268.0,2030.12
00:01:08.008,2248.0,-464.0,-18480.0,2238.01
00:01:08.040,2312.0,-404.0,-18360.0,2125.41
00:01:08.073,2252.0,-368.0,-18392.0,2149.01
00:01:08.105,2360.0,-492.0,-18356.0,2129.63
00:01:08.136,2252.0,-336.0,-18296.0,2053.14
00:01:08.168,2300.0,-364.0,-18312.0,2075.46
00:01:08.201,2268.0,-340.0,-18260.0,2019.45
00:01:08.233,2304.0,-420.0,-18376.0,2140.64
00:01:08.265,2284.0,-404.0,-18284.0,2046.53
00:01:08.296,2292.0,-376.0,-18392.0,2154.08
00:01:08.329,2300.0,-284.0,-18524.0,2284.40
00:01:08.360,2288.0,-404.0,-18316.0,2078.77
00:01:08.392,2236.0,-392.0,-18264.0,2020.54
00:01:08.424,2372.0,-420.0,-18228.0,2002.48
00:01:08.456,2244.0,-340.0,-18472.0,2226.91
00:01:08.488,2312.0,-468.0,-18356.0,2122.95
00:01:08.519,2248.0,-372.0,-18272.0,2029.52
00:01:08.552,2268.0,-460.0,-18296.0,2057.77
00:01:08.584,2304.0,-432.0,-18428.0,2192.50
00:01:08.615,2260.0,-444.0,-18316.0,2076.24
00:01:08.647,2284.0,-392.0,-18396.0,2157.39
00:01:08.679,2220.0,-448.0,-18324.0,2079.43
00:01:08.711,2232.0,-412.0,-18288.0,2044.31
00:01:08.742,2196.0,-396.0,-18212.0,1964.19
00:01:08.774,2288.0,-364.0,-18420.0,2181.12
00:01:08.806,2308.0,-392.0,-18308.0,2073.07
00:01:08.838,2232.0,-380.0,-18344.0,2099.20
00:01:08.870,2268.0,-256.0,-18224.0,1982.37
00:01:08.903,2388.0,-372.0,-18292.0,2066.97
00:01:08.935,2204.0,-332.0,-18292.0,2043.29
00:01:08.967,3880.0,-528.0,-20892.0,4871.80
00:01:08.999,2216.0,-432.0,-18548.0,2300.90
00:01:09.032,2208.0,-496.0,-18176.0,1932.34
00:01:09.064,2280.0,-400.0,-18300.0,2061.82
00:01:09.096,2224.0,-360.0,-18260.0,2014.46
00:01:09.129,2264.0,-464.0,-18204.0,1966.11
00:01:09.163,2172.0,-408.0,-18516.0,2263.42
00:01:09.194,2264.0,-536.0,-18060.0,1825.24
00:01:09.228,2172.0,-308.0,-18416.0,2162.20
00:01:09.260,2284.0,-340.0,-18076.0,1838.90
00:01:09.293,2308.0,-396.0,-18016.0,1783.55
00:01:09.326,2160.0,-312.0,-18340.0,2085.39
00:01:09.360,2248.0,-392.0,-18484.0,2240.32
00:01:09.392,2340.0,-352.0,-18356.0,2123.90
00:01:09.425,2508.0,-428.0,-18172.0,1965.25
00:01:09.458,2348.0,-332.0,-18100.0,1870.68
00:01:09.489,2272.0,-456.0,-18556.0,2316.14
00:01:09.521,1136.0,-320.0,-15752.0,587.85
00:01:09.554,2304.0,-444.0,-18608.0,2371.35
00:01:09.586,2232.0,-400.0,-17928.0,1686.83
00:01:09.616,2728.0,-340.0,-18480.0,2299.36
00:01:09.649,2144.0,-360.0,-15148.0,1080.79
00:01:09.683,2344.0,-396.0,-18096.0,1867.48
00:01:09.715,2340.0,-352.0,-18548.0,2314.34
00:01:09.748,2264.0,-140.0,-18192.0,1948.87
00:01:09.778,1920.0,276.0,-16936.0,662.72
00:01:09.808,2144.0,-24.0,-18664.0,2402.76
00:01:09.840,2424.0,-384.0,-19240.0,3011.90
00:01:09.870,2452.0,-352.0,-19200.0,2975.14
00:01:09.901,2444.0,-332.0,-18684.0,2462.09
00:01:09.933,2368.0,-376.0,-18476.0,2246.93
00:01:09.965,2276.0,-384.0,-18416.0,2176.08
00:01:09.996,2188.0,-524.0,-18164.0,1918.81
00:01:10.029,2252.0,-456.0,-18500.0,2258.14
00:01:10.061,2168.0,-292.0,-18400.0,2145.58
00:01:10.093,2204.0,-324.0,-18488.0,2237.73
00:01:10.126,2224.0,-216.0,-18400.0,2151.18
00:01:10.158,2200.0,-360.0,-18420.0,2170.41
00:01:10.190,2200.0,-320.0,-18352.0,2102.17
00:01:10.222,2252.0,-384.0,-18300.0,2058.04
00:01:10.254,2256.0,-348.0,-18324.0,2081.63
00:01:10.285,2276.0,-356.0,-18336.0,2096.15
00:01:10.316,2268.0,-484.0,-18268.0,2030.61
00:01:10.348,2264.0,-420.0,-18372.0,2131.74
00:01:10.380,2268.0,-396.0,-18244.0,2004.70
00:01:10.412,2260.0,-432.0,-18356.0,2115.65
00:01:10.444,2252.0,-448.0,-18448.0,2206.34
00:01:10.476,2276.0,-396.0,-18392.0,2152.52
00:01:10.508,2200.0,-528.0,-18280.0,2035.48
00:01:10.539,2316.0,-436.0,-18380.0,2146.47
00:01:10.571,2400.0,-344.0,-18280.0,2056.09
00:01:10.603,2252.0,-356.0,-18344.0,2101.14
00:01:10.634,2340.0,-392.0,-18376.0,2144.54
00:01:10.666,2316.0,-476.0,-18348.0,2115.72
00:01:10.702,-3884.0,-1152.0,-18636.0,2687.26
00:01:10.731,2656.0,-288.0,-20080.0,3872.94
00:01:10.762,2380.0,-312.0,-18476.0,2247.27
00:01:10.794,2332.0,-284.0,-18396.0,2161.40
00:01:10.825,2324.0,-480.0,-18208.0,1977.99
00:01:10.857,2184.0,-332.0,-18444.0,2191.82
00:01:10.890,2192.0,-408.0,-18308.0,2059.27
00:01:10.922,2360.0,-428.0,-18404.0,2175.63
00:01:10.955,2048.0,-576.0,-18444.0,2182.29
00:01:10.985,2116.0,-404.0,-18292.0,2034.41
00:01:11.018,2740.0,-272.0,-19116.0,2929.29
00:01:11.051,2280.0,-356.0,-19532.0,3283.85
00:01:11.082,1764.0,-316.0,-16464.0,177.25
00:01:11.112,2948.0,-508.0,-18724.0,2577.46
00:01:11.143,2584.0,-600.0,-19196.0,2994.43
00:01:11.175,2832.0,-1112.0,-17328.0,1209.08
00:01:11.208,940.0,-428.0,-17484.0,1130.48
00:01:11.239,2984.0,-4396.0,-21244.0,5514.32
00:01:11.271,1604.0,-412.0,-15764.0,533.25
00:01:11.304,2272.0,-436.0,-17752.0,1518.11
00:01:11.335,2468.0,-656.0,-18376.0,2168.59
00:01:11.367,2240.0,-204.0,-18844.0,2593.76
00:01:11.397,2396.0,-424.0,-17892.0,1672.70
00:01:11.430,2240.0,-408.0,-18140.0,1898.33
00:01:11.462,2556.0,-1196.0,-15724.0,408.78
00:01:11.493,1880.0,-480.0,-17124.0,849.58
00:01:11.525,2476.0,-480.0,-18456.0,2243.53
00:01:11.557,2292.0,-380.0,-18408.0,2170.03
00:01:11.589,2260.0,-372.0,-18136.0,1896.06
00:01:11.621,2248.0,-404.0,-18380.0,2137.37
00:01:11.653,2252.0,-456.0,-18388.0,2147.00
00:01:11.685,2288.0,-404.0,-18336.0,2098.61
00:01:11.717,2368.0,-320.0,-18324.0,2095.15
00:01:11.749,2252.0,-364.0,-18372.0,2129.09
00:01:11.781,2296.0,-384.0,-18456.0,2218.23
00:01:11.813,2324.0,-316.0,-18220.0,1986.34
00:01:11.845,2216.0,-420.0,-18196.0,1951.25
00:01:11.878,2312.0,-392.0,-18420.0,2184.67
00:01:11.909,2268.0,-344.0,-18312.0,2071.12
00:01:11.941,2300.0,-352.0,-18244.0,2007.78
00:01:11.973,2264.0,-396.0,-18296.0,2055.80
00:01:12.005,2276.0,-404.0,-18296.0,2057.45
00:01:12.041,3088.0,1724.0,-20776.0,4690.87
00:01:12.071,1884.0,-384.0,-18184.0,1901.37
00:01:12.100,2376.0,-488.0,-18148.0,1925.38
00:01:12.132,2372.0,-348.0,-18508.0,2278.62
00:01:12.163,2720.0,-288.0,-17984.0,1806.81
00:01:12.195,1880.0,-724.0,-16328.0,67.81
00:01:12.227,3028.0,1912.0,-24892.0,8764.28
00:01:12.259,1456.0,-908.0,-17548.0,1247.70
00:01:12.291,2516.0,-468.0,-17928.0,1725.73
00:01:12.323,2448.0,-636.0,-18184.0,1975.06
00:01:12.356,2224.0,-160.0,-17584.0,1340.81
00:01:12.386,2624.0,732.0,-19340.0,3146.92
00:01:12.417,2100.0,-564.0,-15576.0,656.96
00:01:12.448,3000.0,-556.0,-19328.0,3183.34
00:01:12.479,2452.0,-784.0,-13416.0,2723.25
00:01:12.512,3264.0,-436.0,-21956.0,5817.57
00:01:12.543,2228.0,-368.0,-17092.0,856.53
00:01:12.575,2228.0,-576.0,-17636.0,1401.51
00:01:12.608,2168.0,-420.0,-18180.0,1929.63
00:01:12.640,2192.0,-364.0,-18368.0,2117.91
00:01:12.672,2244.0,-552.0,-17524.0,1291.71
00:01:12.705,2292.0,-348.0,-18092.0,1855.92
00:01:12.737,2196.0,-372.0,-18332.0,2082.81
00:01:12.768,2132.0,-356.0,-18236.0,1979.66
00:01:12.799,2252.0,-276.0,-18376.0,2131.54
00:01:12.832,2348.0,-384.0,-18144.0,1915.33
00:01:12.864,2260.0,-376.0,-18344.0,2102.52
00:01:12.895,2212.0,-464.0,-18296.0,2051.07
00:01:12.928,2268.0,-380.0,-18352.0,2111.52
00:01:12.959,2280.0,-420.0,-18428.0,2189.26
00:01:12.991,2268.0,-332.0,-18320.0,2078.84
00:01:13.023,2208.0,-380.0,-18340.0,2092.34
00:01:13.055,2224.0,-396.0,-18244.0,1999.32
00:01:13.086,2148.0,-492.0,-18288.0,2036.29
00:01:13.118,2296.0,-376.0,-18316.0,2079.18
00:01:13.150,2244.0,-388.0,-18192.0,1949.98
00:01:13.187,5660.0,-888.0,-21632.0,5993.84
00:01:13.219,2196.0,-460.0,-17532.0,1290.98
00:01:13.251,2332.0,-424.0,-18036.0,1807.08
00:01:13.285,2200.0,-424.0,-18204.0,1957.36
00:01:13.319,2244.0,-344.0,-18600.0,2354.03
00:01:13.352,2252.0,-352.0,-18504.0,2259.86
00:01:13.387,2300.0,-300.0,-18584.0,2344.19
00:01:13.417,2348.0,-420.0,-18396.0,2166.00
00:01:13.450,2308.0,-308.0,-18288.0,2051.64
00:01:13.483,2388.0,-584.0,-18000.0,1783.10
00:01:13.515,2184.0,-504.0,-18680.0,2429.99
00:01:13.546,2228.0,-524.0,-17720.0,1483.20
00:01:13.580,2172.0,-456.0,-19140.0,2884.24
00:01:13.615,2532.0,-228.0,-19924.0,3701.54
00:01:13.645,1968.0,-588.0,-17312.0,1049.42
00:01:13.676,2388.0,-372.0,-18924.0,2693.70
00:01:13.710,2448.0,-732.0,-18664.0,2454.08
00:01:13.743,840.0,-1020.0,-19432.0,3092.87
00:01:13.777,4888.0,12.0,-26912.0,10968.30
00:01:13.809,3084.0,28.0,-20888.0,4730.46
00:01:13.840,2284.0,-292.0,-19028.0,2782.81
00:01:13.872,3100.0,-664.0,-18996.0,2874.74
00:01:13.904,2268.0,-404.0,-18620.0,2377.97
00:01:13.936,2308.0,-376.0,-18308.0,2072.74
00:01:13.968,2344.0,-532.0,-18340.0,2112.84
00:01:14.000,2228.0,-488.0,-18328.0,2085.37
00:01:14.033,2220.0,-424.0,-18320.0,2074.89
00:01:14.065,2308.0,-404.0,-18268.0,2033.65
00:01:14.096,2188.0,-496.0,-18380.0,2132.42
00:01:14.127,2168.0,-432.0,-18376.0,2124.49
00:01:14.160,2224.0,-428.0,-18488.0,2242.20
00:01:14.191,2200.0,-268.0,-18356.0,2105.31
00:01:14.223,2280.0,-316.0,-18316.0,2076.07
00:01:14.255,2240.0,-224.0,-18424.0,2177.02
00:01:14.287,2232.0,-392.0,-18296.0,2051.81
00:01:14.319,2264.0,-408.0,-18384.0,2143.37
00:01:14.351,2308.0,-340.0,-18236.0,2000.62
00:01:14.384,2336.0,-424.0,-18364.0,2132.83
00:01:14.416,2328.0,-420.0,-18308.0,2076.20
00:01:14.452,-3736.0,-1244.0,-26080.0,9991.59
00:01:14.484,2812.0,-544.0,-17188.0,1041.00
00:01:14.517,1900.0,-228.0,-18104.0,1820.86
00:01:14.547,2084.0,-436.0,-17672.0,1415.80
00:01:14.579,2436.0,-256.0,-18720.0,2495.57
00:01:14.611,2444.0,-560.0,-18032.0,1821.49
00:01:14.645,2336.0,-1452.0,-15824.0,322.74
00:01:14.678,2120.0,-732.0,-18232.0,1985.43
00:01:14.711,4624.0,44.0,-17844.0,2049.44
00:01:14.743,3796.0,-8.0,-16308.0,359.97
00:01:14.775,1456.0,-1020.0,-18592.0,2292.80
00:01:14.806,2180.0,-764.0,-16448.0,225.42
00:01:14.838,2484.0,-136.0,-19088.0,2865.43
00:01:14.870,2360.0,-1408.0,-17048.0,884.07
00:01:14.904,1984.0,-1004.0,-20684.0,4419.18
00:01:14.935,136.0,-1072.0,-14488.0,1855.76
00:01:14.968,1860.0,-876.0,-15348.0,898.91
00:01:14.998,2328.0,-716.0,-16704.0,496.64
00:01:15.029,2372.0,-348.0,-17932.0,1707.55
00:01:15.062,2268.0,-244.0,-18296.0,2053.65
00:01:15.093,2360.0,-296.0,-18364.0,2133.39
00:01:15.124,2352.0,-300.0,-18448.0,2215.75
00:01:15.155,2180.0,-336.0,-18428.0,2175.54
00:01:15.188,2180.0,-308.0,-18288.0,2036.05
00:01:15.219,2216.0,-356.0,-18148.0,1902.26
00:01:15.250,2208.0,-360.0,-18284.0,2036.36
00:01:15.282,2156.0,-364.0,-18320.0,2066.02
00:01:15.315,2368.0,-416.0,-18320.0,2093.09
00:01:15.347,2292.0,-400.0,-18124.0,1888.73
00:01:15.379,2232.0,-404.0,-18284.0,2040.16
00:01:15.412,2348.0,-312.0,-18344.0,2112.29
00:01:15.444,2260.0,-420.0,-18308.0,2067.74
00:01:15.475,2312.0,-360.0,-18340.0,2104.66
00:01:15.507,2192.0,-320.0,-18340.0,2089.30
00:01:15.539,2296.0,-396.0,-18416.0,2178.80
00:01:15.571,2164.0,-396.0,-18344.0,2091.44
00:01:15.603,2224.0,-272.0,-18312.0,2064.56
00:01:15.635,2144.0,-364.0,-18264.0,2009.01
00:01:15.668,3732.0,-3896.0,-15268.0,190.84
00:01:15.699,968.0,396.0,-23160.0,6799.60
00:01:15.729,2196.0,156.0,-19664.0,3402.86
00:01:15.762,2336.0,-360.0,-18292.0,2060.07
00:01:15.793,2232.0,-540.0,-18520.0,2277.83
00:01:15.823,1824.0,-192.0,-18184.0,1892.26
00:01:15.854,2560.0,-436.0,-18832.0,2626.21
00:01:15.886,1812.0,-1000.0,-16696.0,439.79
00:01:15.919,2888.0,-668.0,-18372.0,2225.60
00:01:15.952,-392.0,-288.0,-16268.0,108.73
00:01:15.986,1816.0,-132.0,-15932.0,348.29
00:01:16.019,3392.0,-1148.0,-16392.0,394.59
00:01:16.053,1884.0,-160.0,-19924.0,3629.52
00:01:16.089,2608.0,-1196.0,-21528.0,5334.35
00:01:16.121,3844.0,-312.0,-15792.0,127.90
00:01:16.153,660.0,-496.0,-19984.0,3617.05
00:01:16.186,7116.0,1724.0,-24020.0,8727.15
00:01:16.218,2016.0,-448.0,-18972.0,2700.07
00:01:16.248,2260.0,-412.0,-17892.0,1654.87
00:01:16.281,2352.0,-248.0,-18736.0,2500.68
00:01:16.314,2476.0,-132.0,-18224.0,2007.91
00:01:16.346,2432.0,-420.0,-17912.0,1697.23
00:01:16.377,2316.0,-356.0,-18348.0,2113.02
00:01:16.411,2384.0,-296.0,-18760.0,2529.19
00:01:16.443,2236.0,-252.0,-18396.0,2149.11
00:01:16.475,2188.0,-340.0,-18428.0,2176.55
00:01:16.508,2276.0,-288.0,-18368.0,2126.71
00:01:16.540,2340.0,-324.0,-18396.0,2163.06
00:01:16.572,2260.0,-296.0,-18332.0,2089.15
00:01:16.603,2344.0,-372.0,-18308.0,2077.19
00:01:16.635,2280.0,-368.0,-18284.0,2045.28
00:01:16.667,2412.0,-360.0,-18216.0,1994.52
00:01:16.699,2240.0,-388.0,-18372.0,2128.12
00:01:16.731,2240.0,-404.0,-18380.0,2136.40
00:01:16.763,2376.0,-256.0,-18292.0,2063.44
00:01:16.795,2264.0,-460.0,-18344.0,2104.91
00:01:16.847,2316.0,-484.0,-18404.0,2171.47
00:01:16.859,2252.0,-548.0,-18424.0,2185.21
00:01:16.892,2296.0,-416.0,-18284.0,2048.29
00:01:16.924,2284.0,-384.0,-18284.0,2046.10
00:01:16.956,2260.0,-412.0,-18428.0,2186.64
00:01:16.988,2272.0,-444.0,-18272.0,2034.06
