sample_id,session,damage_level,damage_label,RMS,Std,Kurtosis,Skewness,Peak,Crest_Factor,Shape_Factor,Energy,Natural_Freq,Spec_Centroid,Band_Low,Band_Natural,Band_High,Spec_Entropy,AR1,AR2,AR_Resid_Std,Corr_XZ,Corr_YZ
48400,L1_S2,1,Light Damage,38.4275,38.4275,0.0763,0.0355,106.91,2.7821,1.2977,295334.38,0.5,22.5141,0.165506,0.367433,0.404182,4.084,0.213146,0.005538,37.4179,0.0175,-0.0011
48500,L1_S2,1,Light Damage,33.1588,33.1588,0.3635,-0.0991,105.23,3.1735,1.289,219901.42,0.5,24.4718,0.125819,0.309382,0.517028,4.1107,0.025449,-0.093034,32.8237,-0.0589,-0.0251
48600,L1_S2,1,Light Damage,32.8536,32.8536,-0.0508,-0.0924,103.96,3.1643,1.2445,215871.68,26.0,24.9253,0.138062,0.329136,0.5178,4.1591,-0.002133,-0.018078,32.9333,-0.0646,0.102
48700,L1_S2,1,Light Damage,35.0383,35.0383,-0.2088,-0.0299,99.02,2.8261,1.239,245535.92,8.5,24.4214,0.165422,0.352556,0.473989,4.2127,0.054568,0.070737,34.9845,0.0239,0.0267
48800,L1_S2,1,Light Damage,34.6888,34.6888,-0.3499,0.0573,87.36,2.5184,1.238,240662.08,8.5,23.9745,0.199829,0.330413,0.454777,4.0721,0.074763,0.218548,33.8387,0.0012,-0.0436
48900,L1_S2,1,Light Damage,36.4455,36.4455,-0.4889,-0.0274,87.21,2.3929,1.2231,265655.18,17.5,23.9367,0.181933,0.388867,0.425677,4.1846,0.09505,0.098291,36.1992,0.027,0.0127
49000,L1_S2,1,Light Damage,38.349,38.349,-0.0101,-0.2795,135.34,3.5292,1.2281,294128.88,6.5,24.6321,0.219943,0.346453,0.432962,4.1433,0.078919,0.029532,38.392,0.0621,0.1149
49100,L1_S2,1,Light Damage,39.6673,39.6673,0.0971,-0.4824,135.25,3.4096,1.2296,314699.5,2.0,24.7336,0.20731,0.299638,0.491747,4.1096,0.031751,0.031627,39.787,0.0053,0.0704
49200,L1_S2,1,Light Damage,37.0867,37.0867,-0.1425,-0.3769,110.58,2.9817,1.2268,275084.72,14.5,23.8165,0.147212,0.40599,0.4425,4.2101,0.087885,-0.022527,37.0206,0.0503,-0.0083
49300,L1_S2,1,Light Damage,33.4635,33.4635,-0.4429,-0.0885,101.44,3.0314,1.2298,223961.28,12.5,23.8839,0.178563,0.412685,0.402554,4.2173,0.114275,-0.00895,33.3817,0.0419,-0.018
49400,L1_S2,1,Light Damage,35.577,35.577,-0.1835,-0.0494,102.8,2.8895,1.2509,253144.0,17.5,24.4331,0.173664,0.397618,0.420014,4.2835,0.070273,-0.020296,35.6425,0.1148,0.0223
49500,L1_S2,1,Light Damage,50.4189,50.4189,18.3675,-2.6345,396.1,7.8562,1.5063,508414.0,6.5,24.9142,0.2299,0.243139,0.491771,4.2014,0.099679,0.181596,49.4102,-0.0816,0.1862
49600,L1_S2,1,Light Damage,5841.1955,5841.1955,1.1068,0.1128,18008.99,3.0831,1.6043,6823912953.98,5.0,20.0133,0.823522,0.065735,0.110618,2.2978,0.44096,0.402153,3686.4002,-0.3251,0.2539
49700,L1_S2,1,Light Damage,6597.6219,6597.6219,-0.3254,0.0699,17942.35,2.7195,1.1962,8705723005.5,5.0,20.0346,0.879791,0.036539,0.083634,1.5775,0.470274,0.373692,3709.5187,-0.3556,0.3332
49800,L1_S2,1,Light Damage,3540.9522,3540.9522,-0.937,0.033,7539.51,2.1292,1.1674,2507668531.98,5.0,9.3573,0.98989,0.007902,0.001531,0.7489,1.882856,-0.97776,175.3476,-0.9763,0.9958
49900,L1_S2,1,Light Damage,2043.7423,2043.7423,-0.8829,-0.0258,4552.71,2.2276,1.1692,835376519.18,5.0,10.6201,0.987584,0.010096,0.002266,0.5693,1.867643,-0.964071,140.3204,-0.9916,0.9948
50000,L1_S2,1,Light Damage,1191.0473,1191.0473,-0.9729,-0.045,2602.19,2.1848,1.1598,283718732.78,5.0,11.1693,0.987226,0.009974,0.002763,0.5276,1.842469,-0.938786,115.4702,-0.983,0.9916
50100,L1_S2,1,Light Damage,718.7187,718.7187,-0.9873,-0.0641,1501.85,2.0896,1.1628,103311319.5,5.0,10.8285,0.988867,0.008294,0.002749,0.506,1.823557,-0.921744,80.8235,-0.9705,0.9855
50200,L1_S2,1,Light Damage,434.6781,434.6781,-0.9726,-0.0545,933.98,2.1487,1.1665,37789007.92,5.0,11.6722,0.985347,0.009173,0.004857,0.5274,1.717211,-0.817928,77.5203,-0.9221,0.9629
50300,L1_S2,1,Light Damage,265.3597,265.3597,-0.9075,0.028,616.01,2.3214,1.1703,14083155.98,5.0,13.3003,0.980745,0.009412,0.008915,0.6018,1.500677,-0.607677,73.6565,-0.846,0.8928
50400,L1_S2,1,Light Damage,161.3386,161.3386,-0.9278,0.0045,372.77,2.3105,1.1717,5206029.42,5.0,16.0712,0.958065,0.018893,0.022776,0.7748,1.169929,-0.294747,63.8385,-0.7117,0.7841
50500,L1_S2,1,Light Damage,100.6573,100.6573,-0.7593,-0.1624,263.52,2.618,1.1875,2026377.92,5.0,19.2165,0.879014,0.056027,0.063317,1.2712,0.77734,0.053378,55.4025,-0.4963,0.6585
50600,L1_S2,1,Light Damage,66.9752,66.9752,-0.5227,-0.0522,170.98,2.5529,1.2217,897135.92,5.0,21.5951,0.739699,0.121448,0.137765,1.9901,0.513416,0.216569,47.7496,-0.2199,0.5249
50700,L1_S2,1,Light Damage,51.4896,51.4896,0.1125,-0.0167,159.38,3.0954,1.262,530235.12,5.0,22.2687,0.581657,0.182783,0.234614,2.8365,0.40822,0.180287,43.5636,-0.0132,0.3303
50800,L1_S2,1,Light Damage,41.306,41.306,0.0777,0.0689,124.77,3.0206,1.2478,341237.42,5.0,23.1376,0.373368,0.251702,0.366788,3.6259,0.223169,0.135967,38.9989,-0.062,0.1295
50900,L1_S2,1,Light Damage,37.8585,37.8585,-0.1499,0.3356,105.58,2.7888,1.2524,286652.72,5.0,23.4574,0.267351,0.361612,0.366606,4.0828,0.16562,0.092495,37.06,-0.0989,0.1827
51000,L1_S2,1,Light Damage,3706.841,3706.841,74.0307,-5.3886,40571.675,10.9451,4.7233,2748134023.875,7.5,21.773,0.30692,0.427544,0.26471,4.2073,0.323512,0.137307,3431.2246,0.4519,0.2968
51100,L1_S2,1,Light Damage,6317.315,6317.315,7.5573,-1.1662,40531.315,6.4159,1.6064,7981693655.155,5.0,19.1992,0.784139,0.122644,0.091413,2.486,0.639802,0.149184,4138.494,0.0286,0.5864
51200,L1_S2,1,Light Damage,5877.1996,5877.1996,-0.8755,-0.0563,12744.89,2.1685,1.1695,6908295101.58,5.0,11.6519,0.976827,0.01652,0.006229,1.0298,1.76436,-0.857079,898.3398,-0.461,0.9901
51300,L1_S2,1,Light Damage,3322.8669,3322.8669,-0.9346,-0.0299,7138.11,2.1482,1.1613,2208288913.58,5.0,7.7592,0.993909,0.003995,0.000617,0.7107,1.873138,-0.967788,194.5579,-0.9795,0.9955
51400,L1_S2,1,Light Damage,1881.0431,1881.0431,-0.961,-0.036,3992.7,2.1226,1.1594,707664646.0,5.0,8.3946,0.994064,0.003821,0.000902,0.5438,1.853641,-0.950313,158.2313,-0.9915,0.9938
51500,L1_S2,1,Light Damage,1094.691,1094.691,-1.0313,-0.0346,2322.95,2.122,1.1545,239669655.5,5.0,8.4858,0.995024,0.00327,0.000959,0.5054,1.848049,-0.944445,103.8855,-0.9857,0.9922
51600,L1_S2,1,Light Damage,662.1533,662.1533,-1.0305,-0.0444,1358.78,2.0521,1.1558,87689398.32,5.0,9.6614,0.991544,0.005403,0.002048,0.5145,1.810346,-0.907553,84.3904,-0.9649,0.9775
51700,L1_S2,1,Light Damage,402.7346,402.7346,-1.0032,-0.0353,874.94,2.1725,1.1616,32439031.28,5.0,11.8976,0.98707,0.007278,0.005337,0.5148,1.682133,-0.784816,82.4896,-0.9051,0.9399
51800,L1_S2,1,Light Damage,245.9427,245.9427,-0.9065,-0.115,535.39,2.1769,1.1701,12097561.58,5.0,14.2258,0.969926,0.016944,0.012344,0.693,1.43131,-0.543214,76.2669,-0.8181,0.8659
51900,L1_S2,1,Light Damage,148.6686,148.6686,-0.9512,-0.0578,337.31,2.2689,1.1558,4420468.78,5.0,16.9721,0.94689,0.025559,0.027468,0.8202,1.085396,-0.214535,64.7465,-0.6183,0.7468
52000,L1_S2,1,Light Damage,95.8754,95.8754,-0.9079,0.018,232.07,2.4205,1.1665,1838419.02,5.0,18.7735,0.894653,0.050264,0.053458,1.1388,0.83638,-0.000234,51.8439,-0.3401,0.5423
52100,L1_S2,1,Light Damage,63.9637,63.9637,-0.5865,0.0214,164.15,2.5663,1.2194,818271.5,5.0,21.1114,0.726911,0.117941,0.151876,2.1877,0.491859,0.231215,46.5995,-0.1108,0.2293
52200,L1_S2,1,Light Damage,49.1763,49.1763,-0.266,-0.0396,122.19,2.4847,1.2438,483660.78,5.0,22.3336,0.552555,0.175999,0.26885,3.1949,0.368806,0.198931,42.3971,-0.0852,0.0743
52300,L1_S2,1,Light Damage,43.4957,43.4957,0.1064,-0.1486,118.71,2.7292,1.2561,378375.18,5.0,23.3028,0.356491,0.304371,0.336801,3.7618,0.235504,0.103295,40.9727,0.0051,-0.011
52400,L1_S2,1,Light Damage,39.0861,39.0861,0.0874,-0.0428,107.72,2.756,1.2586,305544.32,5.0,23.1114,0.213103,0.404514,0.368236,4.1188,0.216097,-0.04043,38.2958,0.0274,0.055
52500,L1_S2,1,Light Damage,4182.6716,4182.6716,53.3811,-4.0307,41868.59,10.01,4.373,3498948260.38,44.0,26.7471,0.19317,0.193205,0.613389,4.2915,-0.117159,0.232969,4045.7958,0.1858,-0.7119
52600,L1_S2,1,Light Damage,6001.7337,6001.7337,11.2855,-1.4116,41923.78,6.9853,1.6548,7204161372.32,5.0,24.3337,0.623082,0.075052,0.301653,3.0248,0.222228,0.461277,4879.7773,-0.0072,-0.2261
52700,L1_S2,1,Light Damage,4977.8884,4977.8884,-0.8133,-0.0566,13293.72,2.6706,1.1725,4955874560.32,5.0,13.1279,0.97237,0.016577,0.010886,1.0059,1.370214,-0.480183,1494.5143,-0.2737,0.966
52800,L1_S2,1,Light Damage,2872.0108,2872.0108,-0.9013,-0.0591,6403.11,2.2295,1.1684,1649689213.58,5.0,10.3427,0.988687,0.008607,0.00227,0.6666,1.865876,-0.960236,211.6935,-0.9517,0.9961
52900,L1_S2,1,Light Damage,1637.946,1637.946,-0.9739,-0.0482,3514.94,2.1459,1.1601,536573447.28,5.0,8.3872,0.995172,0.002966,0.000885,0.5186,1.853044,-0.950461,144.9497,-0.9889,0.9947
53000,L1_S2,1,Light Damage,962.0691,962.0691,-1.0131,-0.0363,1988.65,2.0671,1.1553,185115383.5,5.0,8.2014,0.994983,0.002882,0.000714,0.5008,1.85566,-0.952475,79.2635,-0.9824,0.9894
53100,L1_S2,1,Light Damage,577.2412,577.2412,-1.0193,-0.027,1199.39,2.0778,1.1555,66641489.58,5.0,9.5218,0.994958,0.00246,0.0018,0.4904,1.785832,-0.883405,79.8897,-0.9534,0.9728
53200,L1_S2,1,Light Damage,347.0259,347.0259,-1.0189,-0.0166,758.43,2.1855,1.1538,24085399.02,5.0,11.9154,0.989885,0.003825,0.005311,0.528,1.606821,-0.70736,81.8336,-0.8809,0.9418
53300,L1_S2,1,Light Damage,213.0499,213.0499,-1.0091,-0.0501,475.39,2.2314,1.1542,9078049.58,5.0,14.8857,0.971701,0.012228,0.015017,0.6742,1.338068,-0.448905,72.558,-0.7301,0.8386
53400,L1_S2,1,Light Damage,137.0337,137.0337,-0.8927,-0.0676,306.69,2.2381,1.17,3755644.78,5.0,16.4888,0.934285,0.029194,0.034413,0.9866,1.042188,-0.174051,62.385,-0.4132,0.6721
53500,L1_S2,1,Light Damage,89.4557,89.4557,-0.6843,-0.1106,229.69,2.5676,1.1978,1600464.78,5.0,19.0141,0.861041,0.057607,0.074973,1.4572,0.686353,0.140495,53.4904,-0.2448,0.4678
53600,L1_S2,1,Light Damage,61.5736,61.5736,-0.4683,0.0746,166.88,2.7103,1.2216,758261.12,5.0,22.2806,0.693698,0.10616,0.197927,2.2399,0.456411,0.235655,48.2127,-0.1955,0.2496
53700,L1_S2,1,Light Damage,47.0504,47.0504,-0.2153,-0.1033,133.38,2.8348,1.243,442747.12,5.0,23.8426,0.528989,0.138796,0.326743,3.0445,0.266481,0.278997,42.1536,-0.0245,0.0229
53800,L1_S2,1,Light Damage,41.1212,41.1212,0.0926,-0.0625,133.9,3.2562,1.2237,338190.0,5.0,24.1175,0.359803,0.248138,0.374356,3.6196,0.183503,0.231891,38.9335,0.0721,-0.0287
53900,L1_S2,1,Light Damage,38.7715,38.7715,0.2233,-0.0981,129.22,3.3329,1.2379,300646.32,5.0,24.3637,0.257104,0.307342,0.432735,4.0849,0.117285,0.106387,38.2575,0.0865,-0.0649
