time_unit,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,acc_mag,mean_ax,std_ax,rms_ax,min_ax,max_ax,range_ax,mean_ay,std_ay,rms_ay,min_ay,max_ay,range_ay,mean_az,std_az,rms_az,min_az,max_az,range_az,mean_acc_mag,std_acc_mag,rms_acc_mag,energy_acc_mag
27389,160,-328,15088,-137,99,-104,15092.4129283558,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27390,164,-376,15188,-115,72,-119,15193.5386266663,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27391,228,-336,15184,-139,102,-116,15189.4284290094,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27392,256,-320,15000,-116,93,-110,15005.5968225193,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27393,144,-432,15176,-97,99,-110,15182.8303026807,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27394,116,-328,15096,-111,101,-85,15100.0084768188,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27395,224,-252,15156,-122,79,-104,15159.7498660103,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27396,48,-336,15040,-122,81,-117,15043.8292997495,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27397,148,-364,15176,-117,96,-114,15181.0861271518,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27398,208,-392,15176,-130,88,-95,15182.4867528347,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27399,116,-328,15128,-141,112,-110,15132,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27400,160,-348,15124,-140,93,-99,15128.8492622539,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27401,128,-420,15100,-128,98,-111,15106.3822273899,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27402,136,-420,15060,-130,86,-96,15066.4692612437,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27403,108,-316,15192,-118,75,-101,15195.6699095499,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27404,140,-476,15208,-126,99,-111,15216.0914823748,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27405,200,-348,15036,-134,95,-92,15041.3563218215,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27406,216,-296,15200,-139,94,-103,15204.4162005649,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27407,84,-408,15260,-136,113,-105,15265.6843934362,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27408,80,-340,15140,-113,80,-127,15144.0285261221,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27409,148,-300,15124,-135,108,-98,15127.6990980122,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27410,108,-368,15152,-133,93,-100,15156.8529715109,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27411,144,-436,15188,-118,89,-125,15194.9391574958,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27412,152,-420,15072,-115,71,-122,15078.6169127012,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27413,148,-372,15092,-110,93,-140,15097.3094291665,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27414,104,-296,15220,-123,86,-114,15223.233296511,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27415,132,-352,15152,-127,86,-97,15156.6629572607,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27416,228,-384,15188,-111,78,-97,15194.5642912194,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27417,124,-332,15000,-142,107,-109,15004.1860825571,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27418,72,-360,15136,-138,103,-141,15140.4517766149,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27419,216,-336,15152,-135,88,-122,15157.2641330815,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27420,96,-328,15036,-119,98,-136,15039.8835101872,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27421,220,-400,15100,-117,75,-113,15106.8990861791,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27422,192,-480,15196,-106,100,-117,15204.7913500975,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27423,148,-340,15244,-109,78,-101,15248.5094353514,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27424,104,-372,15148,-123,86,-116,15152.9239422628,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27425,172,-424,15128,-134,90,-129,15134.9180374391,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27426,120,-452,15160,-123,90,-114,15167.2114773943,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27427,92,-396,15228,-125,112,-119,15233.4258786394,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27428,148,-368,15220,-112,73,-117,15225.1675852846,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27429,160,-344,15168,-113,99,-107,15172.7439838679,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27430,92,-392,15140,-139,84,-125,15145.353346819,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27431,180,-424,15072,-116,110,-104,15079.0371045369,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27432,112,-376,15192,-144,105,-108,15197.0649797913,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27433,268,-288,15104,-113,71,-85,15109.1225423583,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27434,180,-372,15248,-128,89,-121,15253.5991818325,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27435,144,-368,15224,-112,90,-113,15229.1278804796,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27436,60,-312,15048,-141,79,-100,15051.3536932729,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27437,72,-336,15124,-136,99,-93,15127.9032254969,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27438,160,-340,15132,-120,88,-97,15136.664890259,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27439,276,-300,15096,-136,77,-110,15101.5029715588,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27440,124,-376,15260,-121,92,-127,15265.1351779144,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27441,124,-340,15240,-143,119,-101,15244.2965072187,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27442,132,-244,15252,-135,92,-118,15254.5227391748,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27443,92,-372,15176,-121,82,-128,15180.8373945577,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27444,224,-356,15104,-128,81,-115,15109.855326905,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27445,184,-356,15192,-120,84,-119,15197.2844942773,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27446,188,-348,15084,-143,108,-128,15089.1850011855,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27447,108,-420,15120,-116,93,-122,15126.2177691583,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27448,156,-452,15184,-135,86,-110,15191.5271121767,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27449,200,-360,15120,-114,104,-126,15125.6074258193,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27450,40,-376,15148,-108,89,-97,15152.7185679666,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27451,96,-364,15168,-124,106,-108,15172.6706943768,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27452,156,-348,15184,-123,80,-106,15188.7884967828,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27453,148,-360,15188,-130,95,-120,15192.9868031273,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27454,292,-376,15236,-127,96,-113,15243.4358331709,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
