time,ax,ay,az,gx,gy,gz,sw420
00:31:43:101,297.1936329,-113.8331824,545.5683895,63.69136466,189.3475705,-113.5584159,0
00:31:43:353,-374.4260953,164.138248,-1003.268282,-432.3739534,-85.85993938,-114.2034694,0
00:31:43:607,176.6339274,732.3456548,-575.8161068,-1573.258095,-214.9267255,-135.0101076,0
00:31:43:860,2701.813061,382.2611755,3152.871474,-837.4214297,888.701242,-247.2824777,0
00:31:44:111,1835.615697,39.54588602,-6.670876488,-217.2166965,1426.896969,-220.8427987,0
00:31:44:360,751.0193651,616.1535899,-1305.381227,-554.5778015,361.1670456,-112.6608864,0
00:31:44:616,207.6433285,-477.9669869,4116.573394,-247.5734557,-739.883011,-128.9574151,0
00:31:44:871,-900.7535311,-632.1705011,-871.7822106,-413.9120733,-142.2923428,-155.59464,0
00:31:45:118,1653.468159,422.120792,-6497.095322,-284.8369264,385.4804047,-104.4664151,0
00:31:45:373,2489.611651,-860.9958028,-283.1598649,687.661015,-20.92499597,-49.63363934,0
00:31:45:623,132.7580136,88.21110247,1233.239746,409.745272,345.3132618,-91.82016225,0
00:31:45:878,-118.3145384,301.6514763,1647.558014,-261.5190102,-128.9901872,-136.819859,0
00:31:46:130,557.3604125,-1107.374802,2602.288596,-84.28585811,-460.9335607,-101.0867993,0
00:31:46:378,409.3789699,420.6858206,-1612.759284,46.66588209,249.3600333,-96.85626778,0
00:31:46:634,-442.3141869,146.0614369,427.7905031,-286.593381,-33.18574953,-105.9909345,0
00:31:46:889,-705.7499425,-695.6483247,1657.691282,-297.277023,-118.1118771,-93.13881887,0
00:31:47:140,-1556.055253,-1061.008499,179.8652487,372.1227295,-426.0519125,-108.1237381,0
00:31:47:392,-671.5989601,632.9047951,-3514.712284,274.8372711,487.6774107,-152.8948903,0
00:31:47:644,270.3652521,2225.752412,-4954.689187,-145.1670794,1294.963221,-124.9998301,0
00:31:47:896,-2145.8306,-1534.751632,5945.430703,-74.09886978,-1062.785598,-75.58884763,0
00:31:48:151,742.7609425,-844.192628,3362.330533,-46.46348898,74.59831273,-166.5376995,0
00:31:48:401,859.5501127,-336.4674928,-871.0912869,942.0059586,1139.248967,-127.0509376,0
00:31:48:655,-2873.513702,-2634.298914,8198.429205,1258.943583,-1803.142651,38.1659129,0
00:31:48:904,975.1472837,922.8807018,1538.251239,-269.2775091,-381.2105542,-34.01512123,0
00:31:49:159,1101.350352,700.2484511,-3915.024594,-675.2045569,1175.98209,-135.58945,1
00:31:49:408,-162.0219466,-780.5079165,-1249.124917,73.64962978,-193.9141885,-124.8194254,0
00:31:49:660,1502.21386,652.7538484,-4236.732167,506.0050055,178.5380218,-116.0579906,0
00:31:49:912,-510.855276,-726.6275131,-2188.838899,111.0273616,-196.6388946,-107.6281724,0
00:31:50:168,-1612.283096,-18.31228965,212.2216155,-855.5697526,-581.5339944,-147.8392469,0
00:31:50:420,-1629.699239,718.6349623,2239.847099,-782.4102632,440.8361951,-146.1213394,0
00:31:50:671,-1083.460273,20.27322518,778.6954319,-610.599476,555.0115611,-105.2394243,0
00:31:50:925,-404.6723966,1042.028809,-3835.844985,-645.5942283,672.7172048,-109.0808597,0
00:31:51:175,-922.0448805,875.6401254,831.0923256,-275.2797707,794.0454591,-121.8590587,0
00:31:51:429,-1161.522967,-477.9078253,4710.153294,-304.9525749,-99.21759255,-156.7952765,0
00:31:51:683,-1225.421367,-687.9914514,3784.762869,6.05448836,-348.9040544,-118.1822953,0
00:31:51:930,135.6626725,451.5830683,1601.803665,358.9485225,312.9829482,-59.5147006,0
00:31:52:182,972.1067219,377.4681095,-284.6480211,143.803648,238.1842792,-116.2785537,0
00:31:52:437,-124.8218592,368.6081163,-481.1856888,-442.1191225,-46.06118899,-144.4516203,0
00:31:52:690,-171.094532,992.117703,-989.6043855,-363.412008,391.866205,-129.3592712,0
00:31:52:942,-289.0607397,-570.5839478,1639.822664,620.6259681,87.72176828,-106.3149671,0
00:31:53:193,-152.9062173,-466.6289408,-1014.574797,202.8649008,28.14028619,-95.25638809,0
00:31:53:445,2697.888536,1239.604702,-6378.546325,-50.70411358,1204.255238,-173.7542336,0
00:31:53:698,2009.797932,167.6449505,-2317.354961,606.7463566,257.8742551,-94.41599274,0
00:31:53:951,-524.4713401,-1977.33766,6190.865449,422.5312652,-664.1239365,22.00321973,0
00:31:54:204,2147.864367,-2216.090183,8592.842872,879.1070625,348.872834,-119.5562042,1
00:31:54:455,730.1397128,-480.5896032,-1843.190552,484.1529764,-440.8676768,-147.4629289,0
00:31:54:708,-2119.342669,1663.158579,-8322.660474,-913.5992914,-469.7641511,-73.14687139,0
00:31:54:960,1415.277722,2993.19806,-5584.263284,-660.9395024,724.5537698,-129.4234041,0
00:31:55:211,193.6370935,1392.033749,374.494968,-546.2212364,69.4699847,-142.7097324,0
00:31:55:467,-1922.95316,-278.8793254,4408.105227,-636.2843399,39.43235175,-147.6370729,1
00:31:55:716,1234.610168,1090.489996,-9278.471593,27.70837514,269.5215036,-145.5192447,0
00:31:55:970,215.9010605,-1102.238622,-6273.974874,955.8821067,-991.2898466,-41.64899397,0
00:31:56:225,-2528.613357,-3843.017061,11655.19303,1153.345354,-1434.641187,-5.740530898,0
00:31:56:473,-770.9375714,-391.1034,-1023.167733,-61.08625926,126.4020897,-127.3695605,0
00:31:56:726,2002.310055,2004.716766,-12460.73996,-157.5573956,1519.578553,-194.5188087,0
00:31:56:979,1075.371824,1424.816227,-6516.713701,-55.71283216,1100.314127,-155.8501954,0
00:31:57:233,-1292.429146,510.931184,-1723.891231,-125.2749116,-6.705456941,-121.6614977,0
00:31:57:486,-1031.5064,-349.7865409,2434.634186,532.9695481,-457.5827659,-95.94992312,0
00:31:57:734,-88.06374644,86.17965328,1842.747069,-269.8767044,-110.3253443,-118.1160769,0
00:31:57:989,532.8232077,133.2978215,-889.3474631,-52.40569755,208.1637508,-122.2570881,0
00:31:58:238,1296.785136,134.2531007,17.1057652,606.9268332,302.2802476,-110.5449842,0
00:31:58:493,1132.067308,304.1702693,1532.624265,-389.2132405,231.7038862,-131.2543421,0
00:31:58:746,149.5916833,-397.5660996,271.6145959,-120.0222154,-489.1193331,-94.86469838,0
00:31:59:002,-553.2904375,-1283.441357,4435.257242,79.56710913,-791.9568661,-97.1908935,0
00:31:59:252,-532.3072998,-413.1546471,3829.826039,-467.7024092,-59.23584967,-150.2670702,0
00:31:59:503,-106.4639358,193.4116078,-5238.016668,-82.58709006,250.1968115,-139.1639324,0
00:31:59:756,-547.1253527,-1264.87239,-2112.378305,187.4220606,-0.307313956,-113.5448475,0
00:32:00:008,-1321.906578,448.0389051,-989.968471,97.2960943,118.673363,-133.0996483,0
00:32:00:261,-357.9057979,1728.14894,-2763.608808,-299.9562322,373.7102437,-170.001734,0
00:32:00:512,157.5268157,1036.18402,-899.3809259,-993.4983084,783.4918326,-142.4999227,0
00:32:00:768,-365.4893485,2212.133273,-6179.438664,-998.0980261,1174.404888,-103.7407657,0
00:32:01:017,283.2796958,659.0245512,-2970.975757,-554.985122,741.5413226,-126.736606,0
00:32:01:270,1349.086153,83.2631236,1295.155104,-84.68598797,104.3910098,-99.19561534,0
00:32:01:519,2257.971683,1253.823085,-3446.813091,554.4094564,476.7283801,-80.0139064,0
00:32:01:775,2022.744539,-106.6840372,-3613.073628,233.9237554,968.0049568,-170.5665339,0
00:32:02:028,-109.6078487,-472.4891534,699.6934911,-376.3352721,-80.06853242,-165.2265111,0
00:32:02:282,-1104.937477,-404.3780685,3601.183059,358.6743994,-697.1483515,-123.8550249,0
00:32:02:531,-534.8054975,291.9839552,-1328.679826,525.1352757,100.402025,-204.151708,0
00:32:02:785,-1513.417155,743.0628795,-852.0325424,-337.651969,-329.3261732,-162.5670994,0
00:32:03:039,-1426.986508,-879.1386944,6207.817005,-692.7732223,-700.8440359,-96.87153438,0
00:32:03:289,193.4088651,-302.3348467,1987.0187,-1008.665639,254.0188235,-192.3067107,0
00:32:03:540,867.1085523,2206.992181,-2370.9692,-621.7068161,809.1380419,-172.7653664,0
00:32:03:789,586.3288329,1681.507104,-38.1426749,104.7512195,751.2052452,-76.6634215,0
00:32:04:047,-446.900395,-1172.342674,5148.676232,-117.5568495,-176.5977069,-113.695941,0
00:32:04:297,917.3862854,51.36982567,5140.02893,-466.0629928,-394.1012181,-163.7476702,0
00:32:04:551,-533.5584279,2745.868977,-2808.110258,-947.9565941,253.076517,-140.6317605,0
00:32:04:804,-3786.907767,-84.42550658,1220.51093,-410.7392633,-292.9987095,-71.89123088,0
00:32:05:054,122.9916293,-1474.061332,3522.923947,258.4911459,-69.27499249,-82.92521424,0
00:32:05:306,3765.381953,753.6698987,-3804.493016,-206.4729073,638.2872135,-196.1733043,0
00:32:05:561,1951.478591,-976.2544765,505.7709008,-12.36852374,-351.7732305,-159.6334891,0
00:32:05:814,-1474.270468,-880.853946,3985.762666,-961.5035623,-1192.992238,-49.0989346,0
00:32:06:066,-760.7854859,1210.144344,6034.893763,-1123.513868,-323.1957741,-118.6961064,0
00:32:06:317,2895.703341,-112.3209787,7372.675962,192.4194835,1030.990364,-259.1659217,0
00:32:06:568,980.8414491,1190.22765,-401.4263445,-451.4121864,850.2851581,-244.043906,0
00:32:06:822,-2396.646097,-846.0310539,1819.359349,-46.46181605,-840.4259833,19.12672555,0
00:32:07:076,-1762.044821,-4961.442403,4505.49281,549.0838429,-1559.718264,151.7844083,0
00:32:07:323,703.1933263,-597.6849132,-338.1524166,298.4371919,-350.8622454,-32.78828874,0
00:32:07:576,1397.781432,1443.032179,178.2309712,792.4976454,296.8671854,-81.47350921,1
00:32:07:831,-519.7110317,-755.0372799,-6153.490512,-172.0983631,418.0696509,-58.3829326,0
00:32:08:085,-450.741639,-644.4778736,-6486.686043,-638.7768569,504.4073634,-138.4768967,0
00:32:08:335,-179.933539,-1049.81518,6028.503361,901.8039184,-844.4955625,-34.73743769,0
00:32:08:590,-1029.803351,-2.107252148,2040.410275,1100.855877,-884.7792848,33.47121599,0
00:32:08:838,993.8820328,589.9281792,-1786.301727,-445.2323808,-124.2290234,-153.1190581,0
00:32:09:095,1391.378053,-1443.545067,6927.093221,-284.8880224,-319.3615622,-175.5256412,0
00:32:09:345,-615.2714444,-645.5104595,2931.477258,566.5338331,580.702664,-72.21890826,0
00:32:09:596,-119.6438432,1349.614985,-2633.23597,-197.590727,601.8776466,-127.0486581,0
00:32:09:849,306.1391795,346.1742265,487.3896071,-263.9372945,-219.6503269,-135.6018725,0
00:32:10:100,147.8575133,94.89799642,-653.9809359,-79.97354846,166.1635508,-127.8665751,0
00:32:10:353,295.9911587,710.2681053,-966.5303383,-160.878126,16.24195767,-133.1157762,0
00:32:10:605,249.5416644,-19.09491845,547.1277509,-175.9300549,42.26705293,-133.9228505,0
00:32:10:860,-135.2079214,779.9536534,-3245.254216,-1037.239643,931.0141796,-220.0910413,0
00:32:11:111,-2122.789947,-71.17880269,-755.0664693,-559.6664602,349.0342735,-117.9019047,0
00:32:11:364,-1787.344736,-1519.814279,2696.078173,485.9153947,-338.2890834,-34.77578753,0
00:32:11:615,140.9346042,-444.2814372,-830.72058,16.54761321,-25.24830208,-128.9740106,0
00:32:11:867,54.83067958,-1200.081338,2600.416468,-37.30227597,-267.0840169,-103.6088002,0
00:32:12:121,-932.0852667,-355.7784091,608.2790224,298.3653694,-284.1519501,-93.74516782,0
00:32:12:374,-2097.763388,-738.5782799,520.5869206,-142.1171293,-840.1874963,-37.99423551,0
00:32:12:626,450.3830851,-2827.278441,6705.283246,231.850786,-1163.30424,7.376687961,0
00:32:12:877,1144.832899,-642.0893593,-2641.069178,1567.151637,48.91038141,-39.21312235,1
00:32:13:131,-3229.57063,-2318.745852,-1551.871792,1143.723815,-263.6920129,2.546742542,0
00:32:13:384,-1707.222886,-3272.393445,6113.891683,-95.40777706,-852.6499775,-78.73104695,0
00:32:13:631,2367.44713,978.0923588,-380.8397134,-87.54417505,2.19501367,-152.8602655,0
00:32:13:885,261.3064981,978.5354058,-3609.79564,-339.8820641,171.206861,-99.15252883,0
00:32:14:141,-2546.035765,104.190825,-2863.189658,-651.2784219,-33.45653717,-129.8264483,0
00:32:14:392,-565.7253644,151.5830079,281.6612045,-437.3628654,-310.5618065,-142.5072523,0
00:32:14:644,1079.409847,8.11544248,-55.96264058,-480.6197746,-610.6489999,-114.9920703,0
00:32:14:893,135.7490457,930.903985,-2322.229482,-169.0576815,-305.9109959,-108.2682963,0
00:32:15:146,223.1275519,-243.1381579,-281.495081,131.8727431,-141.4237603,-109.0030679,0
00:32:15:402,-680.4499401,-886.0368023,-157.5798972,-267.4204701,-28.96111672,-113.6800782,0
00:32:15:653,-450.7032438,-261.6601341,2162.890702,25.39997726,-124.958975,-81.6022662,1
00:32:15:904,1288.525784,-576.3045348,222.6140616,587.9828518,-674.7817877,-71.85621476,0
00:32:16:160,-898.4182822,-854.7348783,-325.6561019,-296.4153805,-869.0684735,-118.2709916,0
00:32:16:413,-1654.844723,-874.5842372,5104.528131,-939.2039354,-482.086051,-137.0360569,0
00:32:16:660,506.6459281,64.62938549,2092.779373,-93.60918689,459.0713024,-114.807002,0
00:32:16:913,330.1783313,-72.94962257,-58.36913984,542.8818764,483.8840126,-92.82037469,0
00:32:17:167,-135.7733232,-23.94061427,-386.517906,-68.95757307,22.35990243,-116.4064393,0
00:32:17:419,-183.6819688,1014.122868,-2700.314101,-746.1292237,546.6930126,-157.0603958,0
00:32:17:668,362.1940254,442.7898717,-2996.747911,-390.2765019,270.2274505,-117.6389903,0
00:32:17:922,1228.735561,282.4870001,-3473.78002,-127.4236059,53.45045614,-57.20610145,0
00:32:18:174,602.9220502,401.5807105,-2424.733099,-247.92638,529.9200637,-96.76929399,0
00:32:18:425,1096.634957,1369.518053,-3894.696295,-87.2160295,403.1129416,-167.1622178,0
00:32:18:682,1686.708084,1169.007572,-2624.380725,174.2862009,941.8762739,-140.4628822,0
00:32:18:932,818.9058917,-568.4105176,1359.426651,132.0416387,1056.749152,-110.593238,0
00:32:19:184,547.5328735,909.3946273,-622.3719774,-249.54114,162.5328803,-144.2146843,0
00:32:19:437,113.0976237,922.224144,-216.946289,-78.92047211,258.4543554,-117.4014795,0
00:32:19:689,-179.6612691,-356.3301665,764.6546956,57.24961018,476.6935145,-92.45583474,0
00:32:19:941,35.51731163,427.1786027,-1048.790803,-260.2268495,46.66070312,-135.4529532,0
00:32:20:195,27.92320837,212.9606964,-122.1455992,-139.9838843,-78.39243382,-138.177763,0
00:32:20:446,161.2394206,174.9794637,204.6333623,-117.2396629,77.71992206,-116.6797181,0
00:32:20:698,133.2321139,347.6323968,-340.4618088,-211.4407003,85.54164963,-127.2849733,0
00:32:20:951,90.88278241,28.45503212,-117.3382537,-132.7861486,47.70498177,-132.5494406,0
00:32:21:203,92.63994649,149.6203329,-239.7834566,-164.8050904,71.75197743,-109.2792311,0
00:32:21:455,31.8210083,153.2260967,11.44555698,-134.587917,76.36780225,-110.6141834,0
00:32:21:708,128.2168768,191.6750679,11.75082107,-122.6878294,58.90483563,-130.3742782,0
00:32:21:960,143.5112762,236.4905479,-227.3189118,-163.0880034,48.09943172,-120.50594,0
00:32:22:212,71.79582662,170.0442667,-171.6493694,-160.4178824,53.41966417,-124.4328181,0
00:32:22:465,2.731651301,143.1834958,-184.0065765,-159.3950758,54.20677052,-120.5497829,0
00:32:22:717,11.8088285,135.5494018,-64.62054177,-151.4065718,63.03178147,-102.7906855,0
00:32:22:969,109.3851045,165.4625504,-4.902246435,-159.5695198,80.89891696,-134.872855,0
00:32:23:222,151.3269976,148.7752529,-160.1265935,-156.9023285,86.2377357,-146.7013456,0
00:32:23:474,130.9053661,111.4335086,-150.2472756,-149.5846183,87.81043488,-107.9796478,0
00:32:23:726,100.9675383,168.2121152,-26.44166911,-156.5580806,63.32151572,-104.4384435,0
00:32:23:979,52.72532842,247.1381849,-8.178467228,-146.4081023,58.46724024,-126.9231167,0
00:32:24:231,7.797392884,152.4200838,-83.41323002,-156.3434635,81.93370457,-120.0491181,0
00:32:24:483,26.14571546,67.16898119,-173.4236194,-182.6343883,70.55956122,-112.4099858,0
00:32:24:736,36.14593332,86.86936704,-109.7886806,-169.2139308,43.5916793,-117.9157898,0
00:32:24:988,77.73788276,89.89746123,-0.836018681,-137.4427877,53.39477425,-115.0076881,0
00:32:25:240,67.4147486,121.0436048,-42.52313078,-142.0834038,84.37347771,-121.4158171,0
00:32:25:493,-32.96748245,86.10442902,-47.29866729,-158.5135294,65.67493057,-115.5258763,0
00:32:25:744,28.66891962,60.43898994,-60.92418847,-155.6718041,49.48134999,-106.3827411,0
00:32:25:997,77.36621565,119.7893364,-117.8971681,-165.0336992,73.11508691,-115.3750979,0
00:32:26:250,53.77720695,66.3956548,22.0798757,-162.1078381,70.0857157,-106.2307737,0
00:32:26:502,49.45497441,24.47553366,43.89162447,-154.007732,66.70882812,-110.1729733,0
00:32:26:754,6.547364268,98.38726306,-106.1440689,-168.3042491,63.14491182,-125.4208827,0
00:32:27:007,38.41882794,122.4722423,-30.88945436,-162.7588232,57.66298801,-137.9585324,0
00:32:27:259,-26.30052875,89.70651461,-9.355125944,-152.4929652,82.22754918,-147.3871464,0
00:32:27:511,-114.6761338,73.94597604,-76.3253091,-160.5703857,79.34305742,-121.4432041,0
00:32:27:764,-31.0572569,109.6941037,-25.05188798,-167.2872577,62.08951963,-118.9793029,0
00:32:28:016,29.24985484,114.6872184,-10.34022444,-146.7484972,68.00033781,-134.329098,0
00:32:28:268,51.94951499,75.37325383,85.26926053,-140.5844736,62.19824615,-124.7078878,0
00:32:28:521,26.80144153,75.97014251,56.22818397,-168.0556295,63.1028133,-127.406331,0
00:32:28:773,5.929249184,31.09687012,-128.5165261,-148.7198139,73.54501123,-125.3297076,0
00:32:29:025,53.89336555,-13.31385752,-85.93783405,-141.0075341,76.41350066,-114.7514824,0
00:32:29:277,50.7337307,10.43713114,-104.3350651,-171.0174752,66.26464045,-119.7839669,0
00:32:29:530,-19.64640389,-21.30596009,-87.72939158,-165.4185775,42.53222392,-126.6640685,0
00:32:29:782,-37.09497959,-36.92363615,72.22575246,-169.6960227,61.64605856,-116.2505113,0
00:32:30:033,5.577237981,19.00307451,-7.522207341,-166.2373153,77.02248459,-95.19819621,0
00:32:30:286,-71.5761738,11.38162523,-52.93186569,-136.0237161,55.85982295,-91.13131513,0
00:32:30:539,-71.77242416,27.45120219,2.983201026,-146.016708,77.57631936,-113.7725698,0
00:32:30:792,51.26866059,91.57697947,-5.674962014,-164.508327,78.63009237,-136.9294244,0
00:32:31:044,16.60326914,38.07239266,7.467222805,-148.3906135,71.18992045,-120.1151616,0
00:32:31:296,3.136949627,17.99092008,-12.96530339,-142.2354948,105.9032801,-102.5920699,0
00:32:31:548,0.06764547,59.48772045,-1.375373829,-151.66547,83.12514007,-126.3557539,0
00:32:31:801,-54.55946864,5.478091735,50.06636955,-139.0575651,68.72614949,-133.9434724,0
00:32:32:053,5.681449043,38.10821733,52.09231421,-146.1861571,85.87811503,-114.3768928,0
00:32:32:305,18.29355162,68.54864101,75.0240241,-177.0435586,48.18376518,-114.8120186,0
00:32:32:558,-21.83446117,-49.19750856,108.9522234,-166.1099029,43.12820584,-123.4496754,0
00:32:32:810,16.63524948,-8.7217277,-8.667358844,-154.1164212,76.73163311,-115.8974632,0
00:32:33:062,24.37258801,73.67357837,-83.64326838,-164.6264996,69.6539245,-112.9732009,0
00:32:33:315,-22.65700101,-5.47881478,2.469607844,-149.5498519,55.02388625,-123.184532,0
00:32:33:567,-25.39999107,38.41583558,-21.41598836,-145.1265736,58.13702192,-131.4057545,0
00:32:33:819,-36.50176892,99.74285007,11.19633242,-155.6931823,67.92156924,-127.4083517,0
00:32:34:072,-116.5069659,14.53756549,91.10738462,-141.8622004,80.695722,-114.3168441,0
00:32:34:324,-114.6215457,52.69438946,52.51221733,-144.9346944,74.16613388,-121.3589755,0
00:32:34:576,-54.02015911,78.50278933,63.90973152,-159.4746335,50.36452878,-140.6703787,0
00:32:34:829,31.1888942,-13.5811366,-22.81846483,-157.3589834,45.69812642,-132.592473,0
00:32:35:081,125.9892973,30.36992195,-93.58717399,-151.8611417,59.82284576,-129.7176378,0
00:32:35:333,-23.69319294,58.14473208,37.08938856,-138.9244216,70.81408836,-138.4672161,0
00:32:35:586,-137.5478112,-23.49289452,76.16415723,-142.8897178,71.67490528,-104.1309708,0
00:32:35:837,-24.32442893,-51.54584504,25.42773842,-154.2782749,72.41661485,-96.84480628,0
00:32:36:090,15.48329123,-7.464543222,31.18958253,-156.0546061,78.17078753,-135.2061117,0
00:32:36:343,43.68719544,46.45518456,3.328284709,-163.3275389,86.40389779,-116.6909491,0
00:32:36:594,-29.05959188,0.035861484,-14.04661305,-147.7610789,78.8453277,-98.79369328,0
00:32:36:848,-110.575823,-57.01566101,79.31374222,-141.2023481,44.37750611,-118.2827464,0
00:32:37:100,15.8094463,-33.46778793,38.73280806,-160.229772,57.30584885,-121.4182212,0
00:32:37:353,56.06753443,-4.392883549,-85.34538972,-153.8728387,102.7984556,-129.2064598,0
00:32:37:604,3.817628239,-3.750835155,37.53908147,-155.0731397,90.01817439,-128.2529091,0
00:32:37:857,-33.9241093,-69.73574501,36.6922303,-154.617347,68.89830909,-121.5150705,0
00:32:38:109,-19.65102742,-52.5877927,-126.4829652,-139.5137971,58.21294069,-124.1586591,0
00:32:38:361,33.30176548,51.27047283,-12.60885725,-160.5549995,49.90219294,-111.3182422,0
00:32:38:614,-30.5317354,49.62152173,53.97309618,-168.7802767,66.11938824,-106.1236807,0
00:32:38:866,-47.67096694,27.96555152,6.080765095,-162.5109655,60.92702653,-114.6810439,0
00:32:39:118,13.68941531,-19.63281511,80.27930406,-168.4506369,58.27905101,-114.0328023,0
00:32:39:371,1.527352346,-64.83088287,27.65950932,-155.9223644,70.0648881,-113.9601427,0
00:32:39:623,-12.99405602,-44.26389801,-48.70734697,-156.1803112,61.52319228,-120.0867713,0
00:32:39:875,-26.70541584,-66.55521781,0.831802576,-157.9054279,71.96533311,-117.1689528,0
00:32:40:127,-84.17682784,-60.83840147,-19.68105917,-152.98669,75.8895669,-116.8557418,0
00:32:40:380,-82.70338948,-32.71855765,16.54325663,-161.8178604,55.3927306,-114.208473,0
00:32:40:632,12.32010844,-25.13558825,118.1141736,-150.3670896,67.47117323,-108.5144046,0
00:32:40:884,35.36291356,-0.784287311,40.73005743,-140.4374286,80.53506457,-125.6584122,0
00:32:41:137,-4.570069496,43.14604558,-9.377410294,-153.9032912,60.50238169,-126.0927686,0
00:32:41:389,11.48022009,41.21978186,21.10790579,-147.5725272,56.34193492,-125.0984121,0
00:32:41:641,9.510871651,-72.56351082,23.05877629,-139.0914962,65.13839402,-127.8091415,0
00:32:41:893,29.08107289,-36.83809458,97.91058391,-154.0050224,57.9364244,-109.696006,0
00:32:42:146,68.17397221,37.87341756,52.82302544,-149.5785075,55.30806699,-131.0198301,0
00:32:42:398,-7.197841297,-84.99964884,-21.74888642,-152.4301973,54.4843126,-136.1961389,0
00:32:42:651,-36.73767351,-66.56270716,14.018665,-175.6704102,65.24270044,-104.1982889,0
00:32:42:903,9.5236559,-15.44122078,12.87494476,-164.7914189,78.82029613,-102.9652744,0
00:32:43:155,15.18224586,-60.07826027,38.38343209,-149.0339233,63.404793,-105.7484923,0
00:32:43:408,24.84823391,-23.98362759,65.12555283,-152.3050158,76.50079977,-105.6579656,0
00:32:43:660,-52.40527217,-58.14574709,108.4993984,-158.6810613,89.32408519,-108.2047789,0
00:32:43:913,-45.83556353,-15.86444957,112.0704906,-161.4342668,60.49602017,-107.0472457,0
00:32:44:165,79.8288799,88.10667883,25.78737422,-153.0809924,69.98112002,-108.3253841,0
00:32:44:417,-20.22189684,43.27799185,1.937900762,-153.8538347,75.98657198,-127.8858213,0
00:32:44:670,-115.1779632,8.01669917,8.254320964,-169.8140429,64.63466069,-145.040282,0
00:32:44:922,0.012635345,-31.25975166,5.669141228,-168.8039818,89.75615041,-133.4587448,0
00:32:45:175,16.15258477,-12.33062513,8.64583147,-140.4861668,78.91967692,-120.5914305,0
00:32:45:426,-75.5676919,35.06345805,77.34979347,-141.9977459,52.75145646,-99.30383946,0
00:32:45:679,-57.36209922,-16.46844757,134.6189638,-167.0189567,69.82972772,-101.0761782,0
00:32:45:931,-28.64871423,-31.49890153,39.95883421,-144.5515411,78.10947259,-134.9901205,0
00:32:46:184,-16.60199047,-84.41261739,-44.79124205,-136.755275,73.26254187,-129.1785054,0
00:32:46:436,43.30162263,-141.2549747,-34.86949002,-167.6946296,67.41895058,-117.2769641,0
00:32:46:688,19.95517402,-98.12779885,-14.75680007,-152.8338304,58.48506395,-130.9552357,0
00:32:46:941,16.52763384,-88.75427184,-75.13109816,-127.4391871,52.24471686,-114.9577864,0
00:32:47:192,20.3881276,-46.21604096,-50.19244859,-142.9167692,49.4107948,-90.98378548,0
00:32:47:445,-41.32983665,49.3700083,68.60147432,-162.7318434,70.23841462,-115.1672988,0
00:32:47:698,24.59101061,31.00510296,-39.80652341,-167.8897369,79.34362298,-139.8022001,0
00:32:47:950,67.3435689,-26.49796527,43.30439834,-173.9590398,67.33057215,-124.9204301,0
00:32:48:203,21.4088872,-19.65650924,174.763556,-164.9445087,78.91568718,-115.5993798,0
00:32:48:455,39.6364607,-1.484483245,-87.89936204,-142.3707259,73.19161317,-116.9452166,0
00:32:48:707,48.56476829,17.74412233,0.293677905,-155.7514328,57.83028004,-114.0794431,0
00:32:48:959,42.90835749,36.32387318,126.6488243,-156.376582,70.39173711,-108.589919,0
00:32:49:212,-23.05693129,62.90337834,-21.98867046,-133.575274,62.1860865,-102.98785,0
00:32:49:464,-58.25661269,38.61098448,95.11388242,-159.5764384,61.03110018,-109.969482,0
00:32:49:716,61.13171028,-41.36096193,69.82361524,-164.6228589,76.36462807,-111.0450732,0
00:32:49:969,61.81591106,-22.9195137,6.771823602,-135.0804649,57.63734258,-119.2821786,0
00:32:50:221,-23.10629561,5.913552371,47.16751808,-151.8175738,68.36628235,-127.6698964,0
00:32:50:473,14.4019346,-30.87554077,-76.80738981,-172.6544584,91.54106939,-111.8512036,0
00:32:50:726,36.28832786,33.79725989,-19.23237615,-163.2335357,66.94327461,-119.8222531,0
00:32:50:978,19.95869267,68.41609521,106.8723847,-151.8203616,52.26532913,-123.1472821,0
00:32:51:230,46.04453612,-32.49343555,63.66550435,-147.9561707,55.36763646,-114.2614145,0
00:32:51:483,46.15594689,-44.62275818,22.69044186,-149.5881645,71.23854327,-129.6203548,0
00:32:51:735,-2.97915363,-20.63226154,105.2297989,-152.4765399,78.93870779,-121.121562,0
00:32:51:987,0.645186218,-66.41168313,157.7664956,-148.8210967,61.28297568,-112.0778877,0
00:32:52:240,-4.194551825,-84.90186933,67.24193662,-141.6823492,56.43842233,-121.4022445,0
00:32:52:492,-49.25364195,-61.97649211,152.268644,-151.6697026,57.12205257,-113.9967206,0
00:32:52:744,10.05698285,-53.60871897,288.6523398,-151.6066078,66.33651742,-117.817405,0
00:32:52:996,34.46812495,-96.00150743,196.5629957,-140.0673824,67.16511097,-118.3198792,0
00:32:53:249,-18.189047,-65.31624245,81.12193934,-160.4000337,65.3933178,-105.4421702,0
00:32:53:501,42.62562509,-3.275766768,32.50367279,-163.3121001,85.634071,-128.7681537,0
00:32:53:753,86.1993632,-29.08856844,50.71626087,-136.2935446,84.67768891,-141.4687582,0
00:32:54:006,40.97400737,-36.60357711,77.63955991,-146.1342117,72.18259645,-114.4403365,0
00:32:54:258,31.96884511,-72.08970238,84.38248875,-165.2838033,56.62510427,-113.5508907,0
00:32:54:510,47.23931443,-123.6506282,103.3721483,-150.5609584,50.99086314,-120.9180477,0
